id,category,register,cmi,n_english_tokens,n_tamil_tokens,n_total_tokens,formal_verb_count,tamil_noun_count,formal_pronoun_count,formal_polite_count,formal_compound_count,issues,needs_fix
346,exchange_rate,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
347,exchange_rate,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
348,exchange_rate,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
349,exchange_rate,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
350,exchange_rate,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
351,exchange_rate,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
352,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
353,exchange_rate,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
354,exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
355,exchange_rate,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
356,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
357,exchange_rate,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
358,exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
359,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
360,exchange_rate,COLLOQUIAL,16.67,1,5,6,0,0,0,0,0,,False
361,exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
362,exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
363,exchange_rate,COLLOQUIAL,33.33,2,1,3,0,0,0,0,0,,False
364,exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
365,exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
366,exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
367,exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
368,exchange_rate,COLLOQUIAL,25.0,1,3,4,0,0,0,0,0,,False
369,exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
370,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
371,exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
372,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
373,exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
374,exchange_rate,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
375,exchange_rate,COLLOQUIAL,33.33,2,1,3,0,0,0,0,0,,False
376,exchange_rate,COLLOQUIAL,33.33,2,1,3,0,0,0,0,0,,False
377,exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
378,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
379,exchange_rate,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
380,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
381,exchange_rate,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
382,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
383,exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
384,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
385,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
386,exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
387,exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
388,exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
389,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
390,exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
391,exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
392,exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
393,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
394,exchange_rate,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
395,exchange_rate,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
396,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
397,exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
398,exchange_rate,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
399,exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
400,exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
401,exchange_rate,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
402,exchange_rate,COLLOQUIAL,20.0,1,4,5,0,0,0,0,0,,False
403,exchange_rate,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
404,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
405,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,5,15,20,0,0,0,0,0,,False
406,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
407,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
408,card_payment_wrong_exchange_rate,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
409,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,3,12,15,0,0,0,0,0,,False
410,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
411,card_payment_wrong_exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
412,card_payment_wrong_exchange_rate,COLLOQUIAL,26.67,4,11,15,0,0,0,0,0,,False
413,card_payment_wrong_exchange_rate,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
414,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
415,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
416,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
417,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
418,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
419,card_payment_wrong_exchange_rate,COLLOQUIAL,17.86,5,23,28,0,0,0,0,0,,False
420,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,6,15,21,0,0,0,0,0,,False
421,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
422,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
423,card_payment_wrong_exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
424,card_payment_wrong_exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
425,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
426,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
427,card_payment_wrong_exchange_rate,COLLOQUIAL,41.67,5,7,12,0,0,0,0,0,,False
428,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
429,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
430,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
431,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
432,card_payment_wrong_exchange_rate,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
433,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
434,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
435,card_payment_wrong_exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
436,card_payment_wrong_exchange_rate,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
437,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
438,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
439,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
440,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
441,card_payment_wrong_exchange_rate,COLLOQUIAL,15.0,3,17,20,0,0,0,0,0,,False
442,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
443,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
444,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
445,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
446,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
447,card_payment_wrong_exchange_rate,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
448,card_payment_wrong_exchange_rate,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
449,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
450,card_payment_wrong_exchange_rate,COLLOQUIAL,31.25,5,11,16,0,0,0,0,0,,False
451,card_payment_wrong_exchange_rate,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
452,card_payment_wrong_exchange_rate,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
453,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
454,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
455,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
456,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
457,card_payment_wrong_exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
458,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
459,card_payment_wrong_exchange_rate,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
460,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
461,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
462,card_payment_wrong_exchange_rate,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
463,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
464,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,4,10,14,0,0,0,0,0,,False
465,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
466,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
467,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,2,12,14,0,0,0,0,0,,False
468,card_payment_wrong_exchange_rate,COLLOQUIAL,16.67,2,10,12,0,0,0,0,0,,False
469,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
470,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
471,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
472,card_payment_wrong_exchange_rate,COLLOQUIAL,50.0,2,2,4,0,0,0,0,0,,False
473,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
474,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
475,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
476,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,4,12,16,0,0,0,0,0,,False
477,card_payment_wrong_exchange_rate,COLLOQUIAL,5.88,1,16,17,0,0,0,0,0,,False
478,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
479,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
480,card_payment_wrong_exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
481,card_payment_wrong_exchange_rate,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
482,card_payment_wrong_exchange_rate,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
483,card_payment_wrong_exchange_rate,MIXED,0.0,0,7,7,0,0,0,0,0,,True
484,card_payment_wrong_exchange_rate,COLLOQUIAL,11.11,2,16,18,0,0,0,0,0,,False
485,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
486,card_payment_wrong_exchange_rate,MIXED,0.0,0,12,12,0,0,0,0,0,,True
487,card_payment_wrong_exchange_rate,COLLOQUIAL,16.67,3,15,18,0,0,0,0,0,,False
488,card_payment_wrong_exchange_rate,COLLOQUIAL,17.39,4,19,23,0,0,0,0,0,,False
489,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
490,card_payment_wrong_exchange_rate,MIXED,0.0,0,9,9,0,0,0,0,0,,True
491,card_payment_wrong_exchange_rate,MIXED,0.0,0,7,7,0,0,0,0,0,,True
492,card_payment_wrong_exchange_rate,COLLOQUIAL,5.0,1,19,20,0,0,0,0,0,,False
493,card_payment_wrong_exchange_rate,COLLOQUIAL,12.5,3,21,24,0,0,0,0,0,,False
494,card_payment_wrong_exchange_rate,MIXED,0.0,0,9,9,0,0,0,0,0,,True
495,card_payment_wrong_exchange_rate,MIXED,0.0,0,10,10,0,0,0,0,0,,True
496,card_payment_wrong_exchange_rate,MIXED,0.0,0,10,10,0,0,0,0,0,,True
497,card_payment_wrong_exchange_rate,MIXED,0.0,0,8,8,0,0,0,0,0,,True
498,card_payment_wrong_exchange_rate,COLLOQUIAL,14.29,1,6,7,0,0,0,0,0,,False
499,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,4,16,20,0,0,0,0,0,,False
500,card_payment_wrong_exchange_rate,MIXED,0.0,0,8,8,0,0,0,0,0,,True
501,card_payment_wrong_exchange_rate,MIXED,0.0,0,14,14,0,0,0,0,0,,True
502,card_payment_wrong_exchange_rate,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
503,card_payment_wrong_exchange_rate,COLLOQUIAL,36.36,4,7,11,0,0,0,0,0,,False
504,card_payment_wrong_exchange_rate,MIXED,0.0,0,8,8,0,0,0,0,0,,True
505,card_payment_wrong_exchange_rate,MIXED,0.0,0,9,9,0,0,0,0,0,,True
506,card_payment_wrong_exchange_rate,MIXED,0.0,0,9,9,0,0,0,0,0,,True
507,card_payment_wrong_exchange_rate,MIXED,0.0,0,8,8,0,0,0,0,0,,True
508,card_payment_wrong_exchange_rate,COLLOQUIAL,7.69,1,12,13,0,0,0,0,0,,False
509,card_payment_wrong_exchange_rate,MIXED,0.0,0,9,9,0,0,0,0,0,,True
510,card_payment_wrong_exchange_rate,MIXED,0.0,0,6,6,0,0,0,0,0,,True
511,card_payment_wrong_exchange_rate,MIXED,0.0,0,11,11,0,0,0,0,0,,True
512,card_payment_wrong_exchange_rate,MIXED,0.0,0,15,15,0,0,0,0,0,,True
513,card_payment_wrong_exchange_rate,MIXED,0.0,0,6,6,0,0,0,0,0,,True
514,card_payment_wrong_exchange_rate,COLLOQUIAL,7.14,1,13,14,0,0,0,0,0,,False
515,card_payment_wrong_exchange_rate,COLLOQUIAL,7.14,1,13,14,0,0,0,0,0,,False
516,card_payment_wrong_exchange_rate,MIXED,0.0,0,14,14,0,0,0,0,0,,True
517,card_payment_wrong_exchange_rate,MIXED,0.0,0,14,14,0,0,0,0,0,,True
518,card_payment_wrong_exchange_rate,COLLOQUIAL,8.33,1,11,12,0,0,0,0,0,,False
519,card_payment_wrong_exchange_rate,MIXED,0.0,0,7,7,0,0,0,0,0,,True
520,card_payment_wrong_exchange_rate,COLLOQUIAL,12.5,1,7,8,0,0,0,0,0,,False
521,card_payment_wrong_exchange_rate,MIXED,0.0,0,10,10,0,0,0,0,0,,True
522,card_payment_wrong_exchange_rate,MIXED,0.0,0,6,6,0,0,0,0,0,,True
523,card_payment_wrong_exchange_rate,COLLOQUIAL,13.33,2,13,15,0,0,0,0,0,,False
524,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
525,card_payment_wrong_exchange_rate,COLLOQUIAL,35.71,5,9,14,0,0,0,0,0,,False
526,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
527,card_payment_wrong_exchange_rate,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
528,card_payment_wrong_exchange_rate,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
529,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
530,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
531,card_payment_wrong_exchange_rate,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
532,card_payment_wrong_exchange_rate,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
533,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
534,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
535,card_payment_wrong_exchange_rate,COLLOQUIAL,27.78,5,13,18,0,0,0,0,0,,False
536,card_payment_wrong_exchange_rate,COLLOQUIAL,31.58,6,13,19,0,0,0,0,0,,False
537,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
538,card_payment_wrong_exchange_rate,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
539,card_payment_wrong_exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
540,card_payment_wrong_exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
541,card_payment_wrong_exchange_rate,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
542,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
543,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
544,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
545,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
546,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
547,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
548,card_payment_wrong_exchange_rate,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
549,card_payment_wrong_exchange_rate,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
550,card_payment_wrong_exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
551,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
552,card_payment_wrong_exchange_rate,COLLOQUIAL,30.77,4,9,13,0,0,0,0,0,,False
553,card_payment_wrong_exchange_rate,COLLOQUIAL,40.0,2,3,5,0,0,0,0,0,,False
554,card_payment_wrong_exchange_rate,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
555,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
556,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
557,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
558,card_payment_wrong_exchange_rate,COLLOQUIAL,20.0,2,8,10,0,0,0,0,0,,False
559,card_payment_wrong_exchange_rate,COLLOQUIAL,30.77,4,9,13,0,0,0,0,0,,False
560,card_payment_wrong_exchange_rate,COLLOQUIAL,33.33,4,8,12,0,0,0,0,0,,False
561,card_payment_wrong_exchange_rate,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
562,card_payment_wrong_exchange_rate,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
563,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,6,27,33,0,0,0,0,0,,False
564,card_payment_wrong_exchange_rate,COLLOQUIAL,35.71,5,9,14,0,0,0,0,0,,False
565,card_payment_wrong_exchange_rate,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
566,card_payment_wrong_exchange_rate,COLLOQUIAL,31.82,7,15,22,0,0,0,0,0,,False
567,card_payment_wrong_exchange_rate,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
568,card_payment_wrong_exchange_rate,COLLOQUIAL,13.04,3,20,23,0,0,0,0,0,,False
569,card_payment_wrong_exchange_rate,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
570,card_payment_wrong_exchange_rate,COLLOQUIAL,26.67,4,11,15,0,0,0,0,0,,False
571,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
572,extra_charge_on_statement,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
573,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
574,extra_charge_on_statement,COLLOQUIAL,36.36,4,7,11,0,0,0,0,0,,False
575,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
576,extra_charge_on_statement,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
577,extra_charge_on_statement,COLLOQUIAL,40.0,3,2,5,0,0,0,0,0,,False
578,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
579,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
580,extra_charge_on_statement,COLLOQUIAL,30.0,6,14,20,0,0,0,0,0,,False
581,extra_charge_on_statement,COLLOQUIAL,9.52,2,19,21,0,0,0,0,0,,False
582,extra_charge_on_statement,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
583,extra_charge_on_statement,COLLOQUIAL,21.43,3,11,14,0,0,0,0,0,,False
584,extra_charge_on_statement,COLLOQUIAL,23.08,3,10,13,0,0,0,0,0,,False
585,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
586,extra_charge_on_statement,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
587,extra_charge_on_statement,COLLOQUIAL,36.36,4,7,11,0,0,0,0,0,,False
588,extra_charge_on_statement,COLLOQUIAL,18.18,2,9,11,0,0,0,0,0,,False
589,extra_charge_on_statement,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
590,extra_charge_on_statement,COLLOQUIAL,27.78,5,13,18,0,0,0,0,0,,False
591,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
592,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
593,extra_charge_on_statement,COLLOQUIAL,21.74,5,18,23,0,0,0,0,0,,False
594,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
595,extra_charge_on_statement,COLLOQUIAL,11.11,1,8,9,0,0,0,0,0,,False
596,extra_charge_on_statement,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
597,extra_charge_on_statement,COLLOQUIAL,42.86,4,3,7,0,0,0,0,0,,False
598,extra_charge_on_statement,COLLOQUIAL,29.41,5,12,17,0,0,0,0,0,,False
599,extra_charge_on_statement,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
600,extra_charge_on_statement,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
601,extra_charge_on_statement,COLLOQUIAL,25.0,3,1,4,0,0,0,0,0,,False
602,extra_charge_on_statement,COLLOQUIAL,18.75,3,13,16,0,0,0,0,0,,False
603,extra_charge_on_statement,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
604,extra_charge_on_statement,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
605,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
606,extra_charge_on_statement,COLLOQUIAL,25.0,4,12,16,0,0,0,0,0,,False
607,extra_charge_on_statement,COLLOQUIAL,27.78,5,13,18,0,0,0,0,0,,False
608,extra_charge_on_statement,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
609,extra_charge_on_statement,COLLOQUIAL,21.05,4,15,19,0,0,0,0,0,,False
610,extra_charge_on_statement,COLLOQUIAL,44.44,4,5,9,0,0,0,0,0,,False
611,extra_charge_on_statement,COLLOQUIAL,15.38,2,11,13,0,0,0,0,0,,False
612,extra_charge_on_statement,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
613,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
614,extra_charge_on_statement,COLLOQUIAL,37.5,3,5,8,0,0,0,0,0,,False
615,extra_charge_on_statement,COLLOQUIAL,19.05,4,17,21,0,0,0,0,0,,False
616,extra_charge_on_statement,COLLOQUIAL,26.67,4,11,15,0,0,0,0,0,,False
617,extra_charge_on_statement,COLLOQUIAL,25.0,2,6,8,0,0,0,0,0,,False
618,extra_charge_on_statement,COLLOQUIAL,50.0,3,3,6,0,0,0,0,0,,False
619,extra_charge_on_statement,COLLOQUIAL,28.57,2,5,7,0,0,0,0,0,,False
620,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
621,extra_charge_on_statement,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
622,extra_charge_on_statement,COLLOQUIAL,30.0,3,7,10,0,0,0,0,0,,False
623,extra_charge_on_statement,COLLOQUIAL,27.27,3,8,11,0,0,0,0,0,,False
624,extra_charge_on_statement,COLLOQUIAL,20.0,3,12,15,0,0,0,0,0,,False
625,extra_charge_on_statement,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
626,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
628,extra_charge_on_statement,COLLOQUIAL,50.0,4,4,8,0,0,0,0,0,,False
629,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
630,extra_charge_on_statement,COLLOQUIAL,26.32,5,14,19,0,0,0,0,0,,False
631,extra_charge_on_statement,COLLOQUIAL,33.33,2,4,6,0,0,0,0,0,,False
632,extra_charge_on_statement,COLLOQUIAL,22.22,2,7,9,0,0,0,0,0,,False
633,extra_charge_on_statement,COLLOQUIAL,33.33,3,6,9,0,0,0,0,0,,False
634,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
635,extra_charge_on_statement,COLLOQUIAL,42.86,3,4,7,0,0,0,0,0,,False
636,extra_charge_on_statement,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
637,extra_charge_on_statement,COLLOQUIAL,40.0,4,6,10,0,0,0,0,0,,False
