id,split,sentiment,priority
1127,train,Neutral,Low
1128,train,Neutral,Low
1129,train,Neutral,Low
1130,train,Neutral,Low
1131,train,Neutral,Low
1132,train,Neutral,Low
1133,train,Neutral,Low
1134,train,Neutral,Low
1135,train,Neutral,Low
1136,train,Neutral,Low
1137,train,Neutral,Low
1138,train,Neutral,Low
1139,train,Neutral,Low
1140,train,Neutral,Low
1141,train,Neutral,Low
1142,train,Neutral,Low
1143,train,Neutral,Low
1144,train,Neutral,Low
1145,train,Neutral,Low
1146,train,Neutral,Low
1147,train,Neutral,Low
1148,train,Neutral,Low
1149,train,Neutral,Low
1150,train,Neutral,Low
1151,train,Neutral,Low
1152,train,Neutral,Low
1153,train,Neutral,Low
1154,train,Neutral,Low
1155,train,Neutral,Low
1156,train,Neutral,Low
1157,train,Neutral,Low
1158,train,Neutral,Low
1159,train,Neutral,Low
1160,train,Neutral,Low
1161,train,Neutral,Low
1162,train,Neutral,Low
1163,train,Neutral,Low
1164,train,Neutral,Low
1165,train,Neutral,Low
1166,train,Neutral,Low
1167,train,Neutral,Low
1168,train,Neutral,Low
1169,train,Neutral,Low
1170,train,Neutral,Low
1171,train,Neutral,Low
1172,train,Neutral,Low
1173,train,Neutral,Low
1174,train,Neutral,Low
1175,train,Neutral,Low
1176,train,Neutral,Low
1177,train,Neutral,Low
1178,train,Neutral,Low
1179,train,Neutral,Low
1180,train,Neutral,Low
1181,train,Neutral,Low
1182,train,Neutral,Low
1183,train,Neutral,Low
1184,train,Neutral,Low
1185,train,Neutral,Low
1186,train,Neutral,Low
1187,train,Neutral,Low
1188,train,Neutral,Low
1189,train,Neutral,Low
1190,train,Neutral,Low
1191,train,Neutral,Low
1192,train,Neutral,Low
1193,train,Neutral,Low
1194,train,Neutral,Low
1195,train,Neutral,Low
1196,train,Neutral,Low
1197,train,Neutral,Low
1198,train,Neutral,Low
1199,train,Neutral,Low
1200,train,Neutral,Low
1201,train,Neutral,Low
1202,train,Neutral,Low
1203,train,Neutral,Low
1204,train,Neutral,Low
1205,train,Neutral,Low
1206,train,Neutral,Low
1207,train,Neutral,Low
1208,train,Neutral,Low
1209,train,Neutral,Low
1210,train,Neutral,Low
1211,train,Neutral,Low
1212,train,Neutral,Low
1213,train,Neutral,Low
1214,train,Neutral,Low
1215,train,Neutral,Low
1216,train,Neutral,Low
1217,train,Neutral,Low
1218,train,Neutral,Low
1219,train,Neutral,Low
1220,train,Neutral,Low
1221,train,Neutral,Low
1222,train,Neutral,Low
1223,train,Neutral,Low
1224,train,Neutral,Low
1225,train,Neutral,Low
1226,train,Neutral,Low
1227,train,Neutral,Low
1228,train,Neutral,Low
1229,train,Neutral,Low
1230,train,Neutral,Low
1231,train,Neutral,Low
1232,train,Neutral,Low
1233,train,Neutral,Low
1234,train,Neutral,Low
1235,train,Neutral,Low
1236,train,Neutral,Low
1237,train,Neutral,Low
1238,train,Neutral,Low
1239,train,Neutral,Low
1240,train,Neutral,Low
1241,train,Neutral,Low
1242,train,Neutral,Low
1243,train,Neutral,Low
1244,train,Neutral,Low
1245,train,Neutral,Medium
1246,train,Neutral,Medium
1247,train,Negative,Medium
1248,train,Neutral,Medium
1249,train,Neutral,Medium
1250,train,Neutral,Medium
1251,train,Neutral,Medium
1252,train,Neutral,Medium
1253,train,Neutral,Medium
1254,train,Neutral,Medium
1255,train,Neutral,Medium
1256,train,Neutral,Medium
1257,train,Neutral,Medium
1258,train,Neutral,Medium
1259,train,Neutral,Medium
1260,train,Neutral,Medium
1261,train,Neutral,Medium
1262,train,Neutral,Medium
1263,train,Neutral,Low
1264,train,Neutral,Medium
1265,train,Neutral,Medium
1266,train,Neutral,Medium
1267,train,Neutral,Medium
1268,train,Neutral,Medium
1269,train,Neutral,Medium
1270,train,Neutral,Medium
1271,train,Neutral,Medium
1272,train,Neutral,Medium
1273,train,Neutral,Medium
1274,train,Neutral,Low
1275,train,Neutral,Medium
1276,train,Neutral,Medium
1277,train,Neutral,Low
1278,train,Neutral,Medium
1279,train,Neutral,Medium
1280,train,Neutral,Medium
1281,train,Neutral,Medium
1282,train,Neutral,Medium
1283,train,Neutral,Medium
1284,train,Neutral,Medium
1285,train,Neutral,Medium
1286,train,Neutral,Medium
1287,train,Neutral,Medium
1288,train,Neutral,Medium
1289,train,Neutral,Medium
1291,train,Neutral,Medium
1292,train,Neutral,Medium
1293,train,Neutral,Medium
1294,train,Neutral,Medium
1295,train,Neutral,Medium
1296,train,Neutral,Medium
1297,train,Neutral,Medium
1298,train,Neutral,Medium
1299,train,Neutral,Medium
1300,train,Neutral,Medium
1301,train,Neutral,Low
1302,train,Neutral,Medium
1303,train,Neutral,Medium
1304,train,Neutral,Medium
1305,train,Neutral,Medium
1306,train,Neutral,Low
1307,train,Neutral,Medium
1308,train,Neutral,Medium
1309,train,Neutral,Medium
1310,train,Neutral,Medium
1311,train,Negative,Medium
1312,train,Neutral,Medium
1313,train,Neutral,Medium
1314,train,Neutral,Medium
1315,train,Neutral,Medium
1316,train,Neutral,Medium
1317,train,Neutral,Low
1318,train,Neutral,Medium
1319,train,Neutral,Medium
1320,train,Neutral,Medium
1321,train,Neutral,Medium
1322,train,Neutral,Medium
1323,train,Neutral,Medium
1324,train,Neutral,Medium
1325,train,Neutral,Medium
1326,train,Neutral,Medium
1327,train,Neutral,Medium
1328,train,Neutral,Medium
1329,train,Neutral,Medium
1330,train,Neutral,Medium
1331,train,Neutral,Medium
1332,train,Neutral,Medium
1333,train,Neutral,Medium
1334,train,Neutral,Medium
1335,train,Neutral,Medium
1336,train,Neutral,Medium
1337,train,Neutral,Medium
1338,train,Neutral,Medium
1339,train,Neutral,Low
1340,train,Neutral,Medium
1341,train,Neutral,Medium
1342,train,Neutral,Medium
1343,train,Neutral,Medium
1344,train,Neutral,Medium
1345,train,Neutral,Medium
1346,train,Neutral,Medium
1347,train,Neutral,Medium
1348,train,Neutral,Medium
1349,train,Neutral,Medium
1350,train,Neutral,Medium
1351,train,Neutral,Medium
1352,train,Negative,Medium
1353,train,Negative,Medium
1354,train,Neutral,Medium
1355,train,Neutral,Medium
1356,train,Neutral,Medium
1357,train,Neutral,Low
1358,train,Neutral,Low
1359,train,Neutral,Low
1360,train,Neutral,Low
1361,train,Neutral,Low
1362,train,Neutral,Low
1363,train,Neutral,Low
1364,train,Neutral,Low
1365,train,Neutral,Low
1366,train,Neutral,Low
1367,train,Neutral,Low
1368,train,Neutral,Low
1369,train,Neutral,Low
1370,train,Neutral,Low
1371,train,Neutral,Low
1372,train,Neutral,Low
1373,train,Neutral,Low
1374,train,Neutral,Low
1375,train,Neutral,Low
1376,train,Neutral,Low
1377,train,Neutral,Low
1378,train,Neutral,Low
1379,train,Neutral,Low
1380,train,Neutral,Low
1381,train,Neutral,Low
1382,train,Neutral,Low
1383,train,Neutral,Low
1384,train,Neutral,Low
1385,train,Neutral,Low
1386,train,Neutral,Low
1387,train,Neutral,Low
1388,train,Neutral,Low
1389,train,Neutral,Low
1390,train,Neutral,Low
1391,train,Neutral,Low
1392,train,Neutral,Low
1393,train,Neutral,Low
1394,train,Neutral,Low
1395,train,Neutral,Low
1396,train,Neutral,Low
1397,train,Neutral,Low
1398,train,Neutral,Low
1399,train,Neutral,Low
1400,train,Neutral,Low
1401,train,Neutral,Low
1402,train,Neutral,Low
1403,train,Neutral,Low
1404,train,Neutral,Low
1405,train,Neutral,Low
1406,train,Neutral,Low
1407,train,Neutral,Low
1408,train,Neutral,Low
1409,train,Neutral,Low
1410,train,Neutral,Low
1411,train,Neutral,Low
1412,train,Neutral,Low
1413,train,Neutral,Low
1414,train,Neutral,Low
1415,train,Neutral,Low
1416,train,Neutral,Low
1417,train,Neutral,Low
1418,train,Neutral,Low
1419,train,Neutral,Low
1420,train,Neutral,Low
1421,train,Neutral,Low
1422,train,Neutral,Low
1423,train,Neutral,Low
1424,train,Neutral,Low
1425,train,Neutral,Low
1426,train,Neutral,Low
1427,train,Neutral,Low
1428,train,Neutral,Low
1429,train,Neutral,Low
1430,train,Neutral,Low
1431,train,Neutral,Low
1432,train,Neutral,Low
1433,train,Neutral,Low
1434,train,Neutral,Low
1435,train,Neutral,Low
1436,train,Neutral,Low
1437,train,Neutral,Low
1438,train,Neutral,Low
1439,train,Neutral,Low
1440,train,Neutral,Low
1441,train,Neutral,Low
1442,train,Neutral,Low
1443,train,Neutral,Low
1444,train,Neutral,Low
1445,train,Neutral,Low
1446,train,Neutral,Low
1447,train,Neutral,Low
1448,train,Neutral,Low
1449,train,Neutral,Low
1450,train,Neutral,Low
1451,train,Neutral,Low
1452,train,Neutral,Low
1453,train,Neutral,Low
1454,train,Neutral,Low
1455,train,Neutral,Low
1456,train,Neutral,Low
1457,train,Neutral,Low
1458,train,Neutral,Low
1459,train,Neutral,Low
1460,train,Neutral,Low
1461,train,Neutral,Low
1462,train,Neutral,Low
1463,train,Neutral,Low
1464,train,Neutral,Low
1465,train,Neutral,Low
1466,train,Neutral,Low
1467,train,Neutral,Low
1468,train,Neutral,Low
1469,train,Neutral,Low
1470,train,Neutral,Low
1471,train,Neutral,Low
1472,train,Neutral,Low
1473,train,Neutral,Low
1474,train,Neutral,Low
1475,train,Neutral,High
1476,train,Neutral,High
1477,train,Negative,High
1478,train,Neutral,High
1479,train,Neutral,High
1480,train,Neutral,High
1481,train,Neutral,Low
1482,train,Neutral,High
1483,train,Neutral,High
1484,train,Neutral,High
1485,train,Neutral,High
1486,train,Neutral,High
1487,train,Neutral,High
1488,train,Neutral,High
1489,train,Neutral,High
1490,train,Neutral,Low
1491,train,Neutral,High
1492,train,Neutral,High
1493,train,Neutral,High
1494,train,Neutral,High
1495,train,Neutral,High
1496,train,Neutral,High
1497,train,Negative,High
1498,train,Neutral,High
1499,train,Neutral,High
1500,train,Negative,High
1501,train,Neutral,High
1502,train,Neutral,High
1503,train,Neutral,High
1504,train,Negative,High
1505,train,Neutral,High
1506,train,Neutral,High
1507,train,Neutral,High
1508,train,Neutral,Low
1509,train,Neutral,High
1510,train,Neutral,High
1511,train,Negative,High
1512,train,Neutral,High
1513,train,Neutral,High
1514,train,Negative,High
1515,train,Neutral,High
1516,train,Neutral,High
1517,train,Negative,High
1518,train,Neutral,Low
1519,train,Negative,High
1520,train,Neutral,High
1521,train,Neutral,High
1522,train,Neutral,High
1523,train,Negative,High
1524,train,Neutral,High
1525,train,Neutral,High
1526,train,Neutral,High
1527,train,Neutral,High
1528,train,Negative,High
1529,train,Neutral,High
1530,train,Neutral,High
1531,train,Neutral,High
1532,train,Neutral,High
1533,train,Neutral,High
1534,train,Neutral,High
1535,train,Neutral,High
1536,train,Neutral,High
1537,train,Neutral,High
1538,train,Neutral,High
1539,train,Neutral,High
1540,train,Neutral,High
1541,train,Neutral,High
1542,train,Negative,High
1543,train,Neutral,High
1544,train,Neutral,High
1545,train,Neutral,High
1546,train,Neutral,High
1547,train,Neutral,High
1548,train,Neutral,High
1549,train,Neutral,High
1550,train,Neutral,High
1551,train,Neutral,High
1552,train,Neutral,High
1553,train,Neutral,High
1554,train,Negative,High
1555,train,Neutral,High
1556,train,Neutral,High
1557,train,Neutral,Low
1558,train,Neutral,Low
1559,train,Neutral,Low
1560,train,Neutral,Low
1561,train,Neutral,Low
1562,train,Neutral,Low
1563,train,Neutral,Low
1564,train,Neutral,Low
1565,train,Neutral,Low
1566,train,Neutral,Low
1567,train,Neutral,Low
1568,train,Neutral,Low
1569,train,Neutral,Low
1570,train,Neutral,Low
1571,train,Neutral,Low
1572,train,Neutral,Low
1573,train,Neutral,Low
1574,train,Neutral,Low
1575,train,Neutral,Low
1576,train,Neutral,Low
1577,train,Neutral,Low
1578,train,Neutral,Low
1579,train,Neutral,Low
1580,train,Neutral,Low
1581,train,Neutral,Low
1582,train,Neutral,Low
1583,train,Neutral,Low
1584,train,Neutral,Low
1585,train,Neutral,Low
1586,train,Neutral,Low
1587,train,Neutral,Low
1588,train,Neutral,Low
1589,train,Neutral,Low
1590,train,Neutral,Low
1591,train,Neutral,Low
1592,train,Neutral,Low
1593,train,Neutral,Low
1594,train,Neutral,Low
1595,train,Neutral,Low
1596,train,Neutral,Low
1597,train,Neutral,Low
1598,train,Neutral,Low
1599,train,Neutral,Low
1600,train,Neutral,Low
1601,train,Neutral,Low
1602,train,Neutral,Low
1603,train,Neutral,Low
1604,train,Neutral,Low
1605,train,Neutral,Low
1606,train,Neutral,Low
1607,train,Neutral,Low
1608,train,Neutral,Low
1609,train,Neutral,Low
1610,train,Neutral,Low
1611,train,Neutral,Low
1612,train,Neutral,Low
1613,train,Neutral,Low
1614,train,Neutral,Low
1615,train,Neutral,Low
1616,train,Neutral,Low
1617,train,Neutral,Low
1618,train,Neutral,Low
1619,train,Neutral,Low
1620,train,Neutral,Low
1621,train,Neutral,Low
1622,train,Neutral,Low
1623,train,Neutral,Low
1624,train,Neutral,Low
1625,train,Neutral,Low
1626,train,Neutral,Low
1627,train,Neutral,Low
1628,train,Neutral,Low
1629,train,Neutral,Low
1630,train,Neutral,Low
1631,train,Neutral,Low
1632,train,Neutral,Low
1633,train,Neutral,Low
1634,train,Neutral,Low
1635,train,Neutral,Low
1636,train,Neutral,Low
1637,train,Neutral,Low
1638,train,Neutral,Low
1639,train,Neutral,Low
1640,train,Neutral,Low
1641,train,Neutral,Low
1642,train,Neutral,Low
1643,train,Neutral,Low
1644,train,Neutral,Low
1645,train,Neutral,Low
1646,train,Neutral,Low
1647,train,Neutral,Low
1648,train,Neutral,Low
1649,train,Neutral,Low
1650,train,Neutral,Low
1651,train,Neutral,Low
1652,train,Neutral,Low
1653,train,Neutral,Low
1654,train,Neutral,Low
1655,train,Neutral,Low
1656,train,Neutral,Low
1657,train,Neutral,Low
1658,train,Neutral,Low
1659,train,Neutral,Low
1660,train,Neutral,Low
1661,train,Neutral,Low
1662,train,Neutral,Low
1663,train,Neutral,Low
1664,train,Neutral,Low
1665,train,Neutral,Low
1666,train,Neutral,Low
1667,train,Neutral,Medium
1668,train,Neutral,Medium
1669,train,Neutral,Medium
1670,train,Neutral,Medium
1671,train,Neutral,Medium
1672,train,Neutral,Medium
1673,train,Neutral,Medium
1674,train,Neutral,Medium
1675,train,Neutral,Low
1676,train,Neutral,Medium
1677,train,Neutral,Medium
1678,train,Neutral,Medium
1679,train,Neutral,Medium
1680,train,Neutral,Medium
1681,train,Neutral,Medium
1682,train,Neutral,Medium
1683,train,Neutral,Medium
1684,train,Neutral,Medium
1685,train,Neutral,Medium
1686,train,Neutral,Medium
1687,train,Neutral,Medium
1688,train,Neutral,Medium
1689,train,Neutral,Medium
1690,train,Neutral,Medium
1691,train,Neutral,Medium
1692,train,Neutral,Medium
1693,train,Neutral,Medium
1694,train,Neutral,Medium
1695,train,Neutral,Medium
1696,train,Neutral,Medium
1697,train,Neutral,Medium
1698,train,Neutral,Medium
1699,train,Neutral,Medium
1700,train,Neutral,Medium
1701,train,Neutral,Medium
1702,train,Neutral,Medium
1703,train,Neutral,Medium
1704,train,Neutral,Medium
1705,train,Neutral,Medium
1706,train,Neutral,Medium
1707,train,Neutral,Medium
1708,train,Neutral,Medium
1709,train,Neutral,Medium
1710,train,Neutral,Medium
1711,train,Neutral,Medium
1712,train,Neutral,Medium
1713,train,Neutral,Medium
1714,train,Neutral,Medium
1715,train,Neutral,Medium
1716,train,Neutral,Medium
1717,train,Neutral,Medium
1718,train,Neutral,Low
1719,train,Neutral,Medium
1720,train,Neutral,Medium
1721,train,Neutral,Medium
1722,train,Neutral,Medium
1723,train,Neutral,Low
1725,train,Negative,Medium
1726,train,Neutral,Medium
1727,train,Neutral,Medium
1728,train,Neutral,Medium
1729,train,Neutral,Medium
1730,train,Neutral,Medium
1731,train,Neutral,Low
1732,train,Neutral,Low
1733,train,Neutral,Medium
1734,train,Neutral,Medium
1735,train,Neutral,Low
1736,train,Neutral,Medium
1737,train,Neutral,Low
1738,train,Neutral,Medium
1739,train,Neutral,Medium
1740,train,Neutral,Medium
1741,train,Neutral,Medium
1742,train,Neutral,Medium
1743,train,Neutral,High
1744,train,Neutral,Medium
1745,train,Neutral,Medium
1746,train,Neutral,Medium
1747,train,Neutral,Medium
1748,train,Neutral,Low
1749,train,Neutral,Low
1750,train,Neutral,Medium
1751,train,Neutral,Low
1752,train,Neutral,Medium
1753,train,Neutral,Medium
1754,train,Neutral,Medium
1755,train,Neutral,Medium
1756,train,Neutral,Low
1757,train,Neutral,Medium
1758,train,Neutral,Medium
1759,train,Neutral,Medium
1760,train,Neutral,Medium
1761,train,Neutral,Medium
1762,train,Neutral,Medium
1763,train,Neutral,Medium
1764,train,Neutral,Medium
1765,train,Neutral,Medium
1766,train,Neutral,Medium
1767,train,Neutral,Medium
1768,train,Neutral,Medium
1769,train,Neutral,Medium
1770,train,Neutral,Medium
1771,train,Neutral,Medium
1772,train,Neutral,Medium
1773,train,Neutral,Medium
1774,train,Neutral,Medium
1775,train,Neutral,Medium
1776,train,Neutral,Medium
1777,train,Neutral,Medium
1778,train,Neutral,Medium
1779,train,Neutral,Medium
1780,train,Neutral,Medium
1781,train,Neutral,Medium
1782,train,Neutral,Medium
1783,train,Neutral,Medium
1784,train,Neutral,Medium
1785,train,Neutral,Medium
1786,train,Neutral,Low
1787,train,Neutral,Medium
1788,train,Neutral,Medium
1789,train,Neutral,Medium
1790,train,Neutral,Medium
1791,train,Neutral,Medium
1792,train,Neutral,Medium
1793,train,Neutral,Low
1794,train,Neutral,Medium
1795,train,Neutral,Low
1796,train,Neutral,Low
1797,train,Neutral,Medium
1798,train,Neutral,Medium
1799,train,Neutral,Medium
1800,train,Neutral,Medium
1801,train,Neutral,Low
1802,train,Neutral,Medium
1803,train,Neutral,Medium
1804,train,Neutral,Low
1805,train,Neutral,Medium
1806,train,Neutral,Medium
1807,train,Neutral,Low
1808,train,Neutral,Medium
1809,train,Neutral,Medium
1810,train,Neutral,Medium
1811,train,Neutral,Medium
1812,train,Neutral,Medium
1813,train,Neutral,Medium
1814,train,Neutral,Medium
1815,train,Neutral,Medium
1816,train,Neutral,Medium
1817,train,Neutral,Low
1818,train,Neutral,Low
1819,train,Neutral,Low
1820,train,Neutral,Medium
1821,train,Neutral,Medium
1822,train,Neutral,Medium
1823,train,Neutral,Medium
1824,train,Neutral,Medium
1825,train,Neutral,Low
1826,train,Neutral,Medium
1827,train,Neutral,Medium
1828,train,Neutral,Medium
1829,train,Neutral,Medium
1830,train,Neutral,Medium
1831,train,Neutral,Medium
1832,train,Neutral,Medium
1833,train,Neutral,Medium
1834,train,Neutral,Low
1835,train,Neutral,Low
1836,train,Neutral,Low
1837,train,Neutral,Medium
1838,train,Neutral,Medium
1839,train,Neutral,Medium
1840,train,Neutral,Low
1841,train,Neutral,Low
1842,train,Neutral,Low
1843,train,Neutral,Low
1844,train,Neutral,Low
1845,train,Neutral,Low
1846,train,Neutral,Low
1847,train,Neutral,Low
1848,train,Neutral,Low
1849,train,Neutral,Low
1850,train,Neutral,Low
1851,train,Neutral,Low
1852,train,Neutral,Low
1853,train,Neutral,Low
1854,train,Neutral,Low
1855,train,Neutral,Low
1856,train,Neutral,Low
1857,train,Neutral,Low
1858,train,Neutral,Low
1859,train,Neutral,Low
1860,train,Neutral,Low
1861,train,Neutral,Low
1862,train,Neutral,Low
1863,train,Neutral,Low
1864,train,Neutral,Low
1865,train,Neutral,Low
1866,train,Neutral,Low
1867,train,Neutral,Low
1868,train,Neutral,Low
1869,train,Neutral,Low
1870,train,Neutral,Low
1871,train,Neutral,Low
1872,train,Neutral,Low
1873,train,Neutral,Low
1874,train,Neutral,Low
1875,train,Neutral,Low
1876,train,Neutral,Low
1877,train,Neutral,Low
1878,train,Neutral,Low
1879,train,Neutral,Low
1880,train,Neutral,Low
1881,train,Neutral,Low
1882,train,Neutral,Low
1883,train,Neutral,Low
1884,train,Neutral,Low
1885,train,Neutral,Low
1886,train,Neutral,Low
1887,train,Neutral,Low
1888,train,Neutral,Low
1889,train,Neutral,Low
1890,train,Neutral,Low
1891,train,Neutral,Low
1892,train,Neutral,Low
1893,train,Neutral,Low
1894,train,Neutral,Low
1895,train,Neutral,Low
1896,train,Neutral,Low
1897,train,Neutral,Low
1898,train,Neutral,Low
1899,train,Neutral,Low
1900,train,Neutral,Low
1901,train,Neutral,Low
1902,train,Neutral,Low
1903,train,Neutral,Low
1904,train,Neutral,Low
1905,train,Neutral,Low
1906,train,Neutral,Low
1907,train,Neutral,Low
1908,train,Neutral,Low
1909,train,Neutral,Low
1910,train,Neutral,Low
1911,train,Neutral,Low
1912,train,Neutral,Low
1913,train,Neutral,Low
1914,train,Neutral,Low
1915,train,Neutral,Low
1916,train,Neutral,Low
1917,train,Neutral,Low
1918,train,Neutral,Low
1919,train,Neutral,Low
1920,train,Neutral,Low
